average_value_gap,blotto_nash_distance,blunder_rate,comparison_axis,connect4_optimal_move_accuracy,consistency,experiment_group,game,hallucination_rate,invalid_attempt_rate,is_section14_3,legality_rate,losses,matches,model,prompt_family,prompt_family_id,run_id,run_label,scope_id,scope_type,tie_rate,ties,win_rate,wins
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,30,30,mock-deterministic,structured_reasoning,,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,structured_reasoning_v1,prompt,0.0,0,0.0,0
,0.14833333333333334,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0024138888888888886}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,1.0,6,0.0,0
,0.125,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.004525}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,1.0,6
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,3,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.5,3
,0.12666666666666668,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003255555555555556}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,6,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.0,0
,0.14166666666666666,,,,"{'variance_across_trials': 0.1388888888888889, 'per_state_agreement': None, 'outcome_stability': 0.8333333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.006813888888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,10,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,0.16666666666666666,2
,0.15916666666666668,,,,"{'variance_across_trials': 0.24305555555555555, 'per_state_agreement': None, 'outcome_stability': 0.5833333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.003557638888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,7,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.4166666666666667,5
,0.16333333333333333,,,,"{'variance_across_trials': 0.1875, 'per_state_agreement': None, 'outcome_stability': 0.75, 'accuracy_variance': None, 'nash_distance_variance': 0.006622222222222222}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,9,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.25,3
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.0,0
,0.13333333333333333,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003511111111111111}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,1.0,18,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,9,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.5,9
,0.15472222222222223,,,,"{'variance_across_trials': 0.2006172839506173, 'per_state_agreement': None, 'outcome_stability': 0.7222222222222222, 'accuracy_variance': None, 'nash_distance_variance': 0.005752700617283951}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,26,36,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.2777777777777778,10
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,9,9,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.0,0
,0.13333333333333333,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003511111111111111}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,1.0,18,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,9,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.5,9
,0.15472222222222223,,,,"{'variance_across_trials': 0.2006172839506173, 'per_state_agreement': None, 'outcome_stability': 0.7222222222222222, 'accuracy_variance': None, 'nash_distance_variance': 0.005752700617283951}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,26,36,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.2777777777777778,10
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,9,9,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.0,0
,0.14833333333333334,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0024138888888888886}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,1.0,6,0.0,0
,0.125,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.004525}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,1.0,6
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,3,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.5,3
,0.12666666666666668,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003255555555555556}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,6,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.0,0
,0.14166666666666666,,,,"{'variance_across_trials': 0.1388888888888889, 'per_state_agreement': None, 'outcome_stability': 0.8333333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.006813888888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,10,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,0.16666666666666666,2
,0.15916666666666668,,,,"{'variance_across_trials': 0.24305555555555555, 'per_state_agreement': None, 'outcome_stability': 0.5833333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.003557638888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,7,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.4166666666666667,5
,0.16333333333333333,,,,"{'variance_across_trials': 0.1875, 'per_state_agreement': None, 'outcome_stability': 0.75, 'accuracy_variance': None, 'nash_distance_variance': 0.006622222222222222}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,9,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.25,3
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.0,0
,0.13333333333333333,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003511111111111111}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,18,mock-deterministic,structured_reasoning,,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,1.0,18,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,9,18,mock-deterministic,structured_reasoning,,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.5,9
,0.15472222222222223,,,,"{'variance_across_trials': 0.2006172839506173, 'per_state_agreement': None, 'outcome_stability': 0.7222222222222222, 'accuracy_variance': None, 'nash_distance_variance': 0.005752700617283951}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,26,36,mock-deterministic,structured_reasoning,,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.2777777777777778,10
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,9,9,mock-deterministic,structured_reasoning,,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.0,0
,0.13333333333333333,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003511111111111111}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,18,mock-deterministic,structured_reasoning,,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,1.0,18,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,9,18,mock-deterministic,structured_reasoning,,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.5,9
,0.15472222222222223,,,,"{'variance_across_trials': 0.2006172839506173, 'per_state_agreement': None, 'outcome_stability': 0.7222222222222222, 'accuracy_variance': None, 'nash_distance_variance': 0.005752700617283951}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,26,36,mock-deterministic,structured_reasoning,,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.2777777777777778,10
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,9,9,mock-deterministic,structured_reasoning,,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.0,0
,0.14833333333333334,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0024138888888888886}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,1.0,6,0.0,0
,0.125,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.004525}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,1.0,6
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,3,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.5,3
,0.12666666666666668,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003255555555555556}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,6,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.0,0
,0.14166666666666666,,,,"{'variance_across_trials': 0.1388888888888889, 'per_state_agreement': None, 'outcome_stability': 0.8333333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.006813888888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,10,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,0.16666666666666666,2
,0.15916666666666668,,,,"{'variance_across_trials': 0.24305555555555555, 'per_state_agreement': None, 'outcome_stability': 0.5833333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.003557638888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,7,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.4166666666666667,5
,0.16333333333333333,,,,"{'variance_across_trials': 0.1875, 'per_state_agreement': None, 'outcome_stability': 0.75, 'accuracy_variance': None, 'nash_distance_variance': 0.006622222222222222}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,9,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.25,3
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.0,0
,0.13333333333333333,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003511111111111111}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,18,mock-deterministic,structured_reasoning,,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,1.0,18,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,9,18,mock-deterministic,structured_reasoning,,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.5,9
,0.15472222222222223,,,,"{'variance_across_trials': 0.2006172839506173, 'per_state_agreement': None, 'outcome_stability': 0.7222222222222222, 'accuracy_variance': None, 'nash_distance_variance': 0.005752700617283951}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,26,36,mock-deterministic,structured_reasoning,,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.2777777777777778,10
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,9,9,mock-deterministic,structured_reasoning,,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.0,0
,0.13333333333333333,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003511111111111111}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,18,mock-deterministic,structured_reasoning,,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,1.0,18,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,9,18,mock-deterministic,structured_reasoning,,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.5,9
,0.15472222222222223,,,,"{'variance_across_trials': 0.2006172839506173, 'per_state_agreement': None, 'outcome_stability': 0.7222222222222222, 'accuracy_variance': None, 'nash_distance_variance': 0.005752700617283951}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,26,36,mock-deterministic,structured_reasoning,,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.2777777777777778,10
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,9,9,mock-deterministic,structured_reasoning,,run_20260411_214609_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.0,0
