architecture_ids,architecture_names,architecture_types,backend,benchmark_name,completed_at,duration_ms,experiment_group,game,game_parameters,model,outcome_label,prompt_family,prompt_family_id,prompt_version,record_type,run_id,seed,started_at,trial,trial_id,variant_name
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,3012726539,2026-04-12T01:46:09Z,1,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::blotto::1::3012726539,discrete_blotto_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,2171897193,2026-04-12T01:46:09Z,1,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::connect4::1::2171897193,gravity_grid_standard_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,127378619,2026-04-12T01:46:09Z,1,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::blotto::1::127378619,discrete_blotto_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,3963249113,2026-04-12T01:46:09Z,1,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::connect4::1::3963249113,gravity_grid_standard_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,2312534961,2026-04-12T01:46:09Z,1,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::blotto::1::2312534961,discrete_blotto_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Parallel Team,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,1951057160,2026-04-12T01:46:09Z,1,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::connect4::1::1951057160,gravity_grid_standard_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,3120993731,2026-04-12T01:46:09Z,2,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::blotto::2::3120993731,discrete_blotto_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,488003798,2026-04-12T01:46:09Z,2,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::connect4::2::488003798,gravity_grid_standard_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,4116605794,2026-04-12T01:46:09Z,2,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::blotto::2::4116605794,discrete_blotto_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,3501346677,2026-04-12T01:46:09Z,2,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::connect4::2::3501346677,gravity_grid_standard_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,3294452490,2026-04-12T01:46:09Z,2,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::blotto::2::3294452490,discrete_blotto_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Parallel Team,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,1297284417,2026-04-12T01:46:09Z,2,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::connect4::2::1297284417,gravity_grid_standard_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,3420742709,2026-04-12T01:46:09Z,3,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::blotto::3::3420742709,discrete_blotto_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,1759132750,2026-04-12T01:46:09Z,3,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::connect4::3::1759132750,gravity_grid_standard_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,2505523783,2026-04-12T01:46:09Z,3,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::blotto::3::2505523783,discrete_blotto_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,3770035908,2026-04-12T01:46:09Z,3,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::connect4::3::3770035908,gravity_grid_standard_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:09Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,1600563192,2026-04-12T01:46:09Z,3,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::blotto::3::1600563192,discrete_blotto_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,1000,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Parallel Team,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,4007737433,2026-04-12T01:46:09Z,3,run_20260411_214609_032b2a0_dirty::internal_ai_tournament::connect4::3::4007737433,gravity_grid_standard_v1
"[""single"", ""uniform_bot""]","[""Single Agent"", ""Uniform Bot""]","[""single"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Uniform Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,1035500011,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::1035500011,discrete_blotto_v1
"[""single"", ""random_bot""]","[""Single Agent"", ""Random Bot""]","[""single"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Single Agent,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,669665955,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::669665955,discrete_blotto_v1
"[""single"", ""high_value_targeting_bot""]","[""Single Agent"", ""High-Value Targeting Bot""]","[""single"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,High-Value Targeting Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,3542721982,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::3542721982,discrete_blotto_v1
"[""single"", ""nash_approx_bot""]","[""Single Agent"", ""Nash-Approx Bot""]","[""single"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Nash-Approx Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,2085899233,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::2085899233,discrete_blotto_v1
"[""parallel"", ""uniform_bot""]","[""Parallel Team"", ""Uniform Bot""]","[""parallel"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Parallel Team,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,203902267,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::203902267,discrete_blotto_v1
"[""parallel"", ""random_bot""]","[""Parallel Team"", ""Random Bot""]","[""parallel"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Parallel Team,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,1893750525,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::1893750525,discrete_blotto_v1
"[""parallel"", ""high_value_targeting_bot""]","[""Parallel Team"", ""High-Value Targeting Bot""]","[""parallel"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,High-Value Targeting Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,2400187668,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::2400187668,discrete_blotto_v1
"[""parallel"", ""nash_approx_bot""]","[""Parallel Team"", ""Nash-Approx Bot""]","[""parallel"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Nash-Approx Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,2034881357,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::2034881357,discrete_blotto_v1
"[""hierarchical"", ""uniform_bot""]","[""Hierarchical Team"", ""Uniform Bot""]","[""hierarchical"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Uniform Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,1317709115,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::1317709115,discrete_blotto_v1
"[""hierarchical"", ""random_bot""]","[""Hierarchical Team"", ""Random Bot""]","[""hierarchical"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Random Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,1302101818,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::1302101818,discrete_blotto_v1
"[""hierarchical"", ""high_value_targeting_bot""]","[""Hierarchical Team"", ""High-Value Targeting Bot""]","[""hierarchical"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,High-Value Targeting Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,3462858640,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::3462858640,discrete_blotto_v1
"[""hierarchical"", ""nash_approx_bot""]","[""Hierarchical Team"", ""Nash-Approx Bot""]","[""hierarchical"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Nash-Approx Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,501079141,2026-04-12T01:46:10Z,1,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::1::501079141,discrete_blotto_v1
"[""single"", ""uniform_bot""]","[""Single Agent"", ""Uniform Bot""]","[""single"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-12T01:46:10Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Uniform Bot,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260411_214609_032b2a0_dirty,749227807,2026-04-12T01:46:10Z,2,run_20260411_214609_032b2a0_dirty::blotto_vs_bots::blotto::2::749227807,discrete_blotto_v1
